id_cliente,idade,renda_anual,limite_credito,tempo_relacionamento_meses,utilizacao_limite,utilizacao_limite_v2,n_atrasos_12m,canal_aquisicao,regiao,feature_ruido_1,feature_ruido_2,inadimplente
902612,23.8,38751.08,6112.3,69.0,0.2469,0.2323,0,app,Nordeste,-0.6096,2,0
905304,18.7,23120.53,4494.0,61.1,0.3208,0.3498,0,app,Sudeste,0.5079,3,0
903850,52.2,79578.99,16697.55,26.0,0.2413,0.2384,1,app,Sudeste,-0.6611,1,0
901729,24.0,51215.84,22782.1,118.7,0.4003,0.3913,0,indicação,Centro-Oeste,0.1734,3,0
900418,52.1,,36782.95,13.0,0.1932,0.2304,0,agência,Sul,0.2691,4,0
900688,41.4,35522.37,8584.8,55.5,0.1989,0.2436,0,app,Nordeste,-1.0119,2,0
900988,52.0,50229.46,14321.25,17.3,0.1506,0.1449,1,agência,Norte,1.4322,1,0
901062,25.7,55695.85,18382.13,10.6,0.1305,0.0901,0,app,Nordeste,0.3727,0,0
900950,21.7,81214.69,29965.95,92.5,0.436,0.4133,1,app,Sul,-0.1209,1,0
905669,45.2,28493.53,6484.53,21.5,0.1234,0.1334,0,parceria_varejo,Norte,0.1759,0,0
902620,36.6,23867.2,7851.01,7.2,0.2942,0.3083,0,agência,Centro-Oeste,-1.0232,3,0
902277,54.8,155505.93,37177.93,57.3,0.1201,0.1118,1,app,Sudeste,-1.0405,4,0
903340,32.4,19386.27,7374.43,16.0,0.3227,0.3513,1,app,Centro-Oeste,1.0755,3,0
900086,34.0,106853.78,33800.66,40.3,0.2648,0.2713,2,agência,Norte,0.725,3,0
904085,38.0,79588.78,25982.9,115.1,0.2274,0.2609,0,agência,Sudeste,-0.8053,1,0
904261,49.2,42976.53,10144.7,25.5,0.6818,0.7036,0,parceria_varejo,Centro-Oeste,-0.3166,2,0
903432,31.9,26507.08,11123.42,14.9,0.1912,0.1709,0,agência,Sul,-0.706,4,0
901844,32.7,46574.07,10605.92,115.0,0.1033,0.1153,0,indicação,Sudeste,-1.8412,3,0
900288,41.8,8171.92,1901.2,15.4,0.1879,0.1604,1,agência,Sudeste,0.5619,0,0
905112,51.6,89707.64,25122.05,26.0,0.2859,0.2764,0,app,Sul,-0.8144,1,0
901300,28.3,45940.1,13023.52,5.6,0.1399,0.1339,0,agência,Nordeste,-0.8585,3,0
902125,37.6,44862.72,7537.42,123.9,0.1056,0.094,0,app,Sul,-1.435,2,0
904382,43.4,25032.16,10491.28,23.2,0.2434,0.2439,0,indicação,Sudeste,0.4021,3,0
902290,32.8,71832.41,10819.75,18.8,0.2592,0.2565,0,app,Sul,-1.5133,3,0
904286,25.3,23415.95,9227.86,18.7,0.4218,0.4042,0,agência,Nordeste,-0.0158,0,0
902933,30.1,59706.89,19296.03,8.9,0.129,0.1219,0,agência,Sul,0.9195,3,0
900422,41.8,46802.27,14103.15,42.6,0.1629,0.1617,0,app,Sudeste,-0.343,2,0
902639,47.2,53608.39,11831.34,21.8,0.3731,0.3709,0,agência,Sudeste,-1.7106,4,0
905717,44.2,29864.71,12985.11,21.2,0.3449,0.3372,0,app,Nordeste,0.4483,2,0
903397,46.4,17881.8,2703.13,24.0,0.4687,0.4837,0,indicação,Norte,-0.9737,3,0
902281,40.2,25943.4,6906.46,19.7,0.0925,0.1034,1,agência,Nordeste,-0.0469,2,0
901182,32.8,28956.2,12760.36,40.6,0.3642,0.3625,2,app,Sudeste,-0.2364,0,0
900998,37.8,90160.34,115109.05423413248,5.4,0.0209,0.0,0,agência,Nordeste,-0.0182,2,0
904565,36.8,58362.61,24762.97,,0.2203,0.1998,0,agência,Sul,0.2503,2,0
905220,47.0,70623.75,18068.99,33.6,0.1999,0.214,2,indicação,Nordeste,1.2315,0,0
900935,34.3,52785.99,17528.32,23.2,0.3183,0.3414,2,app,Sudeste,0.8689,4,0
903705,34.9,43294.77,14185.11,18.2,0.2547,0.2556,0,indicação,Sul,0.0528,2,0
901292,34.3,27446.69,10252.11,34.8,0.1901,0.166,0,agência,Nordeste,-0.6145,2,0
904796,22.3,52821.21,11159.83,17.7,0.2523,0.2725,0,agência,Sul,1.3398,4,0
905014,64.6,,26512.32,43.9,0.3567,0.3694,0,agência,Sul,-0.5769,1,0
902394,38.1,37401.81,9494.48,33.1,0.255,0.3079,0,app,Sudeste,-0.9491,4,0
902606,41.1,54853.92,19003.46,37.9,0.2958,0.3045,0,agência,Norte,0.083,0,0
900990,19.3,57947.15,24999.82,5.1,0.2138,0.2375,1,agência,Sudeste,1.34,0,0
903629,40.0,49227.99,9320.5,8.6,0.3238,0.3046,0,app,Nordeste,-1.2888,3,0
902219,41.0,24855.79,7724.14,5.0,0.1614,0.1536,0,parceria_varejo,Sudeste,1.4152,1,0
901504,43.7,39930.39,16056.85,1.0,0.1959,0.1755,0,indicação,Nordeste,0.8257,3,0
904840,37.5,36988.55,11707.79,67.6,0.075,0.1161,0,agência,Sul,0.7718,3,0
905084,34.7,22053.48,7716.93,31.9,0.5857,0.6062,0,agência,Sudeste,0.0177,3,0
904160,29.2,52552.09,23431.51,7.6,0.5103,0.5222,1,agência,Sudeste,-1.0348,1,0
903760,51.8,74094.87,15349.31,1.0,0.2665,0.3037,0,parceria_varejo,Sudeste,-0.9592,1,0
904747,36.9,82585.72,32411.17,10.4,0.2808,0.2816,0,app,Sul,0.3444,4,0
905364,23.8,25803.28,10801.93,18.0,0.3151,0.2989,0,agência,Sul,-0.9678,1,0
900249,26.5,31651.57,10431.03,,0.301,0.3008,0,agência,Sudeste,0.4931,3,0
902519,25.1,109475.8,29369.33,1.7,0.3727,0.349,2,agência,Sudeste,1.9869,2,0
903069,40.4,30489.51,6236.14,17.5,0.143,0.1451,0,app,Nordeste,0.3397,1,0
900305,39.2,74727.08,16297.98,46.9,0.2032,0.1835,1,agência,Sul,0.9448,3,0
900273,35.7,40956.11,6736.6,23.9,0.1435,0.1116,0,indicação,Nordeste,0.3069,1,0
904752,30.4,,24339.36,11.9,0.4525,0.4478,0,agência,Sudeste,-1.7273,3,0
904539,54.0,29449.56,4909.13,2.9,0.1138,0.1286,0,app,Sudeste,-1.2579,4,0
904285,24.6,16599.13,3686.14,20.8,0.1748,0.1338,1,agência,Norte,-1.5929,1,0
904848,38.3,57601.86,25788.01,20.5,0.1482,0.1562,0,app,Sudeste,1.1562,4,0
905320,31.4,22382.83,8117.52,11.3,0.3323,0.3366,0,agência,Nordeste,0.2111,2,0
901473,45.6,89050.99,23261.13,40.7,0.1985,0.1863,0,agência,Sudeste,-0.4384,2,0
902358,36.3,66876.41,12669.62,31.5,0.3742,0.3809,1,agência,Sudeste,2.4049,3,0
901704,59.5,20330.45,4516.22,8.8,0.2635,0.282,0,app,Sul,1.4993,3,0
900109,40.8,36756.55,10011.3,20.9,0.1245,0.1291,0,app,Sudeste,1.1981,1,0
902899,41.5,72687.99,126473.38800884038,46.5,0.1801,0.1744,0,agência,Sudeste,0.3517,0,0
901445,18.2,38991.75,7492.53,50.3,0.2936,0.3014,0,app,Sudeste,0.857,4,0
902263,44.5,59956.86,14378.67,,0.148,0.1569,0,app,Sudeste,0.177,4,0
901621,32.8,57075.3,23319.47,110.7,0.1923,0.1905,0,indicação,Nordeste,-1.1439,3,0
900092,40.3,47329.05,20432.52,79.6,0.3336,0.3344,0,agência,Sul,0.28,3,0
900166,23.2,72887.94,12348.54,14.8,0.4126,0.4299,0,app,Centro-Oeste,-0.6911,4,0
904530,53.7,63382.06,23192.03,,0.3728,0.3806,1,agência,Sul,-0.9858,0,0
903681,50.3,28305.42,9824.87,40.7,0.3362,0.3378,0,app,Sudeste,-2.061,1,0
903318,38.0,87552.6,26705.23,1.0,0.0309,0.0359,1,indicação,Sudeste,-0.6078,0,0
901566,41.1,146944.19,60936.63,56.8,0.4577,0.4419,2,app,Sul,-0.3574,0,0
900234,51.2,171843.32,60274.71,28.5,0.0347,0.0423,0,agência,Sudeste,0.6344,1,0
902318,48.9,74661.43,22629.62,12.1,0.1095,0.1492,0,agência,Sul,1.622,2,0
904398,28.4,50321.04,11951.44,17.4,0.0635,0.0773,0,agência,Sudeste,-0.6784,0,0
904111,35.0,32157.74,5824.27,24.5,0.2004,0.1707,0,app,Nordeste,0.1476,3,0
902884,33.7,37647.94,16705.09,30.6,0.2356,0.2033,1,agência,Sudeste,1.2506,1,0
900897,39.8,29923.25,10402.23,39.5,0.6537,0.649,0,agência,Sul,0.3148,2,0
905257,39.7,40841.59,15135.36,1.3,0.4108,0.3987,0,agência,Centro-Oeste,0.3691,4,0
900961,54.8,49981.57,8537.15,76.3,0.5188,0.5444,0,indicação,Sudeste,2.4978,2,0
900466,30.6,33337.78,8229.6,10.3,0.4187,0.4229,0,indicação,Sul,0.6852,1,0
904165,56.8,73039.62,13004.24,148.1,0.3853,0.4274,1,app,Sul,-0.8253,0,0
901269,32.8,70021.93,16810.63,1.0,0.0793,0.1134,0,app,Nordeste,0.6476,0,0
905969,41.9,51476.13,8151.92,31.1,0.0199,0.0126,0,agência,Sudeste,0.7568,4,0
905981,37.7,34701.62,13226.57,77.1,0.1178,0.0978,1,app,Sul,-0.0661,1,0
903651,37.6,59422.89,22711.01,77.5,0.589,0.5813,2,agência,Norte,-2.0556,1,0
901120,55.2,56207.16,22228.16,92.7,0.39,0.3744,2,indicação,Sudeste,2.7067,0,0
904302,78.0,,7172.35,1.0,0.2563,0.2064,1,app,Sudeste,-0.5762,1,0
905062,30.6,25142.02,4209.35,77.5,0.396,0.3915,0,indicação,Nordeste,-0.8571,0,0
902498,44.2,49953.6,10874.86,6.0,0.5824,0.5646,1,parceria_varejo,Sudeste,-0.1487,1,0
905047,39.9,46245.64,17354.17,74.8,0.1516,0.1496,0,agência,Sudeste,0.5102,0,0
902367,34.2,76063.93,15305.34,2.8,0.3468,0.309,1,agência,Norte,0.6628,3,0
905868,32.5,135873.01,55453.99,13.3,0.0617,0.0454,0,parceria_varejo,Nordeste,1.2964,4,0
905036,34.3,45024.44,7773.82,25.5,0.3513,0.3816,0,agência,Nordeste,0.1698,1,0
900338,18.0,,28965.56,41.6,0.4373,0.4356,0,app,Sul,-0.4935,4,0
904874,45.2,14728.31,3395.63,3.6,0.1852,0.1644,0,agência,Sudeste,0.0545,2,0
905671,49.1,,15199.38,1.0,0.252,0.2444,0,app,Sul,1.3748,0,0
903696,46.7,27225.23,11942.76,35.8,0.296,0.3075,0,agência,Sudeste,1.4128,4,0
903833,47.4,39692.15,9526.96,,0.2555,0.2774,0,app,Centro-Oeste,-0.0391,0,0
900389,38.1,47075.48,9787.35,10.0,0.2497,0.2955,0,app,Sudeste,-0.709,1,0
902891,47.8,54481.55,13723.07,101.5,0.5349,0.5661,0,app,Sul,0.4863,1,0
905944,48.6,40263.32,13319.08,40.4,0.0587,0.0872,0,app,Centro-Oeste,-0.5403,1,0
900436,28.9,,5972.9,,0.3199,0.3082,0,app,Nordeste,2.6587,4,0
900005,40.7,57211.06,11257.28,4.4,0.085,0.1176,1,agência,Sul,0.165,2,0
904292,42.8,28200.61,7967.97,143.4,0.3892,0.4037,0,app,Sul,-2.3735,1,0
902160,19.2,41867.65,6524.29,26.3,0.1596,0.1395,0,indicação,Nordeste,1.2054,0,0
903812,38.6,65073.39,27339.9,48.2,0.0942,0.124,1,agência,Norte,-1.6867,1,0
905338,33.4,32090.12,5775.07,74.2,0.3398,0.3466,0,agência,Sudeste,0.4009,4,0
900583,37.0,38206.28,8288.91,2.5,0.1235,0.0982,0,indicação,Sudeste,-0.2467,1,0
902955,38.7,58223.88,11903.24,16.5,0.2064,0.2075,0,indicação,Nordeste,0.4858,2,0
904837,41.8,86821.03,22446.11,23.5,0.2672,0.2835,1,agência,Norte,-0.6366,1,0
901283,21.3,34808.31,8191.04,,0.6902,0.6611,1,app,Sudeste,-2.3792,4,0
903373,36.4,38169.69,39725.92925674651,53.4,0.3465,0.3669,0,indicação,Sul,0.5541,2,1
902491,34.8,40360.56,9256.63,106.8,0.3121,0.3262,1,indicação,Sudeste,-0.7356,4,0
903452,37.1,37907.1,9416.97,43.3,0.0864,0.097,0,agência,Sudeste,-0.2277,2,0
904442,24.6,49496.49,17185.56,1.0,0.4307,0.4391,0,app,Sul,-1.6423,2,0
905129,44.7,39105.77,15602.32,64.2,0.3285,0.3259,1,app,Sudeste,1.4564,4,0
900643,36.8,34150.33,14606.69,27.6,0.3517,0.3535,1,indicação,Sudeste,1.2043,4,0
900570,46.3,169904.93,42090.51,5.5,0.1437,0.1722,0,app,Sul,-2.6943,1,0
905064,38.3,111319.6,46696.0,31.3,0.2011,0.1846,0,app,Sudeste,0.0612,4,0
901070,26.1,116887.37,26250.36,13.5,0.1349,0.1066,0,indicação,Sudeste,-1.1765,0,0
904500,22.0,136892.49,42041.71,53.3,0.103,0.0638,0,app,Sudeste,-1.1402,1,0
904942,50.2,122343.84,20662.41,6.4,0.7276,0.736,0,agência,Nordeste,1.7596,4,0
903508,38.6,55701.4,16073.15,42.7,0.5452,0.5292,1,indicação,Sudeste,0.6442,4,0
900003,29.3,33675.3,8120.6,11.6,0.2809,0.2899,0,app,Sudeste,1.223,1,0
902771,37.2,25573.79,4350.21,,0.2623,0.2659,0,agência,Centro-Oeste,0.9609,0,0
900989,54.2,32010.69,7163.0,1.5,0.3246,0.3363,1,indicação,Sudeste,1.3676,3,0
900306,39.9,84409.12,21003.41,22.6,0.3935,0.4063,0,app,Sudeste,0.7108,0,0
900010,47.0,46289.21,14334.91,77.2,0.038,0.0442,0,evento_promocional,Sudeste,0.131,2,0
902062,37.2,112121.67,32770.39,48.8,0.4262,0.4467,0,parceria_varejo,Sudeste,0.1938,0,0
905443,53.2,42644.93,12397.54,17.1,0.1815,0.1617,0,app,Sudeste,0.5252,2,0
903855,55.2,17766.84,7684.34,,0.1555,0.1814,0,agência,Sudeste,-1.4789,1,0
903744,38.4,134961.96,26856.83,81.6,0.4118,0.4157,2,app,Sudeste,0.9906,0,0
902052,30.7,109697.48,21906.49,84.8,0.1646,0.1844,0,parceria_varejo,Nordeste,-2.0156,0,0
900682,33.6,21248.03,7790.61,29.8,0.4073,0.3833,1,parceria_varejo,Sudeste,0.5323,1,0
902577,36.6,16275.34,3563.49,25.1,0.1576,0.1583,0,app,Sudeste,1.8626,2,0
902866,40.2,82684.21,21656.81,12.2,0.6849,0.7024,1,agência,Sul,-0.7194,1,0
902817,33.4,38864.79,16451.14,18.4,0.0913,0.1002,0,agência,Sudeste,-0.5658,0,0
901088,55.5,29360.73,5580.86,11.6,0.2123,0.2047,0,app,Nordeste,-1.5437,0,1
904800,34.0,63244.26,16699.41,8.9,0.4976,0.531,0,app,Sudeste,-0.7088,2,0
900332,19.5,55617.81,9267.32,5.1,0.1328,0.1152,0,parceria_varejo,Sudeste,2.3551,3,0
903943,40.8,20804.47,4487.8,1.1,0.4013,0.3982,0,indicação,Sudeste,-1.2914,3,0
904947,43.9,171883.67,72899.33,3.1,0.2658,0.2955,0,parceria_varejo,Sudeste,0.8149,0,0
905628,37.3,31792.07,9019.2,5.7,0.4821,0.4658,0,app,Sudeste,-0.5465,0,0
900473,59.9,39401.03,16969.36,22.2,0.1432,0.1554,1,indicação,Sul,-1.2049,2,0
901894,26.6,30038.65,6424.25,36.0,0.4296,0.4176,0,app,Sudeste,-3.218,0,0
905691,27.3,180543.76,392871.0455226804,45.0,0.4221,0.4253,0,agência,Sudeste,0.3945,2,0
904344,22.1,41940.33,13111.53,75.0,0.2997,0.2849,1,indicação,Nordeste,-0.099,2,0
904002,54.0,57792.26,9408.54,153.9,0.1265,0.0786,0,agência,Sudeste,0.787,0,0
904659,57.5,45676.1,10958.62,1.0,0.0772,0.0377,0,indicação,Sudeste,-1.5976,0,0
903739,18.0,44925.77,9210.87,26.3,0.4012,0.3813,2,agência,Nordeste,-0.3547,3,1
902287,28.8,36417.79,5597.87,90.9,0.32,0.3438,2,app,Sul,1.5458,3,0
904589,28.9,44774.16,12712.75,28.4,0.3062,0.3348,1,app,Norte,-0.0067,3,0
903066,59.0,25237.24,9640.69,95.9,0.2093,0.1535,1,app,Nordeste,0.1451,0,0
905823,38.5,60023.51,24721.72,26.9,0.1875,0.1911,0,agência,Sudeste,-0.2036,3,0
905801,51.3,87441.68,14460.9,1.0,0.4679,0.4909,0,parceria_varejo,Nordeste,1.1401,1,0
902473,24.6,42953.7,17062.56,5.6,0.0351,0.0178,0,indicação,Sul,1.0909,4,0
904561,53.5,50775.86,11493.21,167.8,0.3987,0.396,1,app,Sul,-0.3636,1,0
901993,44.1,89075.58,29470.45,28.3,0.3905,0.3794,1,app,Sudeste,0.1184,3,0
902034,31.3,59482.67,20969.85,1.0,0.4305,0.4384,0,agência,Centro-Oeste,0.3131,1,0
900290,38.7,70102.17,30187.94,7.1,0.4309,0.4327,0,indicação,Sudeste,0.4887,0,0
902777,60.6,39458.8,13003.51,58.8,0.1839,0.1699,0,indicação,Sudeste,0.9294,0,0
903374,31.5,12476.06,4925.65,2.0,0.4135,0.3895,2,parceria_varejo,Sul,1.6729,0,0
905677,53.9,124029.1,21491.04,,0.4876,0.505,0,parceria_varejo,Norte,1.1077,1,0
901060,42.5,56246.02,15044.63,13.4,0.4862,0.4608,0,app,Sudeste,-1.1236,1,0
905323,42.7,32736.17,7924.55,79.3,0.645,0.6409,1,agência,Nordeste,-0.3029,3,0
902882,30.9,32372.45,11706.72,5.3,0.0985,0.0417,1,indicação,Nordeste,0.2218,0,0
904287,42.0,44777.32,16283.9,44.1,0.2562,0.2748,0,agência,Sul,0.5709,4,1
902076,31.3,282800.27,98363.42,32.7,0.246,0.2416,0,app,Norte,-1.0353,2,0
900749,47.6,28047.36,7429.17,64.3,0.1581,0.1454,1,indicação,Sudeste,-0.4497,3,0
905925,30.9,37010.99,13920.96,125.2,0.4889,0.5077,1,indicação,Sul,0.1457,0,0
902557,21.4,41291.82,7418.35,11.2,0.2092,0.1987,1,agência,Centro-Oeste,-1.6614,1,0
902114,55.3,29686.39,7452.42,8.8,0.4499,0.4321,1,agência,Norte,0.2478,3,0
905166,55.3,26650.14,11271.7,7.9,0.3465,0.3195,0,app,Norte,-0.4312,2,0
901794,25.9,106120.35,35309.23,2.4,0.5443,0.5396,0,agência,Norte,-0.2008,3,0
900219,35.1,20415.34,5217.14,29.4,0.0284,0.0828,0,app,Centro-Oeste,0.8594,2,0
901242,58.3,10778.85,4122.71,51.9,0.4069,0.398,0,parceria_varejo,Nordeste,1.1515,0,0
901836,29.5,19009.51,5664.59,47.1,0.4387,0.4227,0,app,Centro-Oeste,0.5724,1,0
905494,42.4,44822.82,13017.37,60.8,0.2617,0.2769,0,app,Sudeste,-0.3833,0,0
900835,24.0,46859.15,14386.06,13.2,0.2942,0.2827,0,agência,Sul,0.9379,2,0
903100,37.6,18460.8,3823.05,81.7,0.6056,0.638,1,app,Centro-Oeste,-0.6902,4,0
902861,32.2,58221.62,24735.44,46.0,0.3682,0.3862,0,app,Sul,-1.0975,0,1
904347,60.5,,14497.74,2.8,0.435,0.4338,0,app,Nordeste,-0.6712,4,0
901129,36.1,,6175.98,4.7,0.0945,0.122,1,agência,Sul,-1.0118,2,1
900596,42.8,41375.9,7520.72,5.1,0.1436,0.1461,0,agência,Nordeste,0.1784,1,0
900758,30.8,35724.37,10965.15,4.9,0.0802,0.0931,0,app,Sudeste,-1.4149,1,0
901930,47.9,67229.66,11611.8,8.5,0.6938,0.7219,1,indicação,Norte,0.2555,3,0
900654,53.5,93512.79,15272.16,11.3,0.3286,0.3661,0,app,Nordeste,-0.6972,1,0
902063,25.5,55450.52,11005.46,,0.2766,0.27,1,parceria_varejo,Sudeste,-0.626,2,0
900743,37.0,122833.93,31355.46,63.2,0.3439,0.3539,0,indicação,Centro-Oeste,-0.829,0,0
903394,38.4,12139.0,3410.81,17.8,0.1364,0.1259,0,app,Sul,1.225,2,0
902865,50.1,,15982.4,86.8,0.2608,0.2795,0,parceria_varejo,Sudeste,-0.3226,3,0
900879,27.2,42255.74,9506.63,42.3,0.3288,0.3075,0,app,Norte,-0.4364,0,0
903957,24.5,71184.41,27785.71,38.0,0.2621,0.2746,0,agência,Sul,-0.2158,0,0
904058,27.1,40738.12,17242.71,1.0,0.5337,0.5536,0,app,Nordeste,0.306,3,0
903924,43.6,24220.16,4256.78,49.7,0.6281,0.6502,0,app,Nordeste,1.6631,4,0
902436,39.5,72572.46,22316.37,36.5,0.1846,0.2153,0,app,Sul,-1.2109,1,0
904073,47.9,44807.5,13609.6,38.1,0.0924,0.1004,0,parceria_varejo,Sudeste,0.0212,1,0
903141,35.5,42802.34,8745.4,76.6,0.4099,0.4163,1,app,Sul,1.1141,1,0
904106,47.2,22344.99,9219.41,89.2,0.1732,0.201,1,app,Sul,-1.3255,1,0
903535,35.7,52381.12,19026.78,113.9,0.4961,0.5019,1,app,Nordeste,0.477,2,0
901877,30.7,53742.43,20181.32,5.4,0.1936,0.1828,0,app,Sul,0.2257,0,0
901503,38.8,81844.21,28859.99,30.3,0.4006,0.4153,0,agência,Centro-Oeste,0.4243,2,0
904724,36.7,90401.02,25264.69,14.8,0.3481,0.3473,0,indicação,Sudeste,1.2791,4,0
900782,31.7,76806.98,12936.02,8.0,0.5468,0.5359,0,agência,Nordeste,-0.3101,0,0
901174,36.8,65025.43,10443.75,36.1,0.6061,0.6335,0,app,Sudeste,-0.191,2,0
903908,48.6,62485.3,54437.18483867403,175.1,0.1088,0.1259,0,agência,Sul,2.3624,2,0
902736,37.5,47699.58,7741.21,44.0,0.4443,0.4195,0,agência,Sudeste,-1.1715,3,0
902365,54.2,86952.4,20488.88,183.0,0.1391,0.1427,0,app,Sul,0.2237,2,0
902024,23.5,28596.79,6382.97,47.2,0.146,0.1759,0,app,Sudeste,0.9441,4,1
902439,45.6,43815.69,9989.79,62.8,0.5873,0.5888,0,parceria_varejo,Nordeste,-1.5694,3,0
903081,23.4,40521.34,14358.54,2.3,0.1341,0.1339,1,app,Centro-Oeste,0.36,1,0
903431,45.4,77035.89,33018.29,31.4,0.1088,0.1227,0,app,Nordeste,1.0025,1,0
901018,18.5,33156.49,5712.18,133.5,0.2263,0.2526,0,app,Centro-Oeste,-1.8558,0,0
901436,37.3,,7628.62,48.8,0.3488,0.3516,0,app,Sul,1.5455,3,0
900177,38.2,40178.6,8993.65,32.1,0.2398,0.2542,0,app,Sudeste,-2.1117,4,0
900050,48.4,32085.97,7659.3,57.7,0.2198,0.2115,1,app,Nordeste,0.086,2,0
900958,59.5,71734.47,31206.14,71.6,0.4683,0.454,2,app,Sudeste,-0.9215,4,0
902112,31.9,92604.22,27447.9,55.1,0.6339,0.6212,0,app,Nordeste,1.7912,0,0
904284,46.5,65671.68,20974.19,8.1,0.2202,0.218,0,agência,Sul,0.055,1,0
903534,56.4,39455.68,17105.37,20.2,0.0799,0.0803,1,parceria_varejo,Sudeste,0.2666,4,0
904501,32.1,26073.95,7255.09,10.0,0.4087,0.4124,0,app,Norte,-0.1625,1,0
904982,51.5,19733.95,8385.94,34.0,0.1613,0.1795,2,agência,Sudeste,0.9059,0,0
905458,43.0,105262.71,41599.53,49.8,0.4362,0.431,0,agência,Centro-Oeste,-1.0329,0,0
903597,40.8,19826.01,7678.09,4.6,0.2405,0.259,0,app,Sudeste,-0.3538,3,0
901980,38.8,94344.61,42238.81,71.6,0.3554,0.3992,0,app,Sul,-1.332,2,0
900399,37.6,,9952.1,10.0,0.4272,0.3892,0,agência,Sudeste,0.5347,0,0
902692,35.3,24217.08,7090.09,19.1,0.0527,0.0544,0,agência,Sul,-0.5489,0,0
900554,21.9,49602.83,18349.72,11.7,0.1352,0.1513,0,agência,Sul,-0.4255,3,0
903295,44.1,101981.83,18097.69,70.0,0.3478,0.3748,2,agência,Sudeste,-1.9117,0,0
903343,44.3,30917.45,12237.56,35.3,0.038,0.038,0,app,Sul,0.4829,2,0
903722,30.7,23328.88,6835.97,6.0,0.1004,0.1097,0,app,Sul,0.362,2,0
904972,35.5,37104.49,12108.15,,0.3045,0.2906,0,agência,Sul,2.0222,0,0
902509,44.9,23887.31,3977.45,1.0,0.2791,0.2818,0,app,Sul,-0.1798,0,0
905019,35.6,58661.37,12124.48,,0.4622,0.4385,0,app,Sudeste,0.453,0,0
902693,31.0,19790.43,7617.57,22.2,0.2619,0.2909,1,app,Sudeste,0.0911,2,0
903233,46.1,150121.48,45211.24,27.6,0.3843,0.3965,0,agência,Sudeste,0.0261,4,0
901812,41.6,26422.98,10953.62,18.2,0.2762,0.2579,1,app,Sul,0.0096,1,1
904705,48.0,77177.94,19335.86,15.8,0.3725,0.3532,0,parceria_varejo,Centro-Oeste,-1.4688,2,0
904172,39.1,121151.24,41946.02,2.9,0.3501,0.3077,0,agência,Sul,-0.1417,0,0
900386,42.8,30331.29,10859.68,48.1,0.2602,0.2748,0,agência,Nordeste,2.1386,2,0
904759,60.6,54720.68,23225.45,9.6,0.4984,0.5078,1,app,Norte,1.1988,2,0
903082,34.3,74805.13,14049.86,100.2,0.312,0.286,0,agência,Sudeste,-0.8132,4,0
902171,27.5,86251.23,32014.34,9.3,0.3752,0.3762,1,app,Sudeste,0.5778,3,0
904252,18.0,53474.46,13941.54,7.7,0.0355,0.0333,1,app,Sudeste,0.5437,0,0
900409,53.4,59852.4,13015.53,12.8,0.4415,0.4624,1,indicação,Sudeste,0.4011,0,0
901451,35.5,156635.99,59700.06,77.3,0.246,0.2545,0,app,Nordeste,0.0838,3,0
905875,21.7,224126.97,44007.35,,0.0675,0.0619,1,app,Sudeste,0.0894,1,0
900191,37.9,88605.1,31777.82,1.0,0.1295,0.135,0,app,Sudeste,-1.0227,0,0
904414,37.7,35745.91,8160.02,2.3,0.193,0.1999,1,agência,Centro-Oeste,0.5896,2,1
903358,44.0,31748.64,7195.91,12.7,0.2239,0.232,1,agência,Sul,0.8164,2,0
900361,34.9,24293.19,9261.06,3.1,0.5364,0.5185,0,indicação,Sul,0.8342,1,0
900200,29.3,54698.94,22813.79,71.5,0.1101,0.0969,0,parceria_varejo,Norte,0.4498,0,0
900336,43.8,40749.81,14234.18,3.1,0.189,0.1521,0,app,Nordeste,1.1702,3,0
905918,33.5,67705.17,24950.43,14.7,0.1725,0.189,1,app,Sul,-0.1585,2,0
905238,36.2,36094.72,8934.27,10.3,0.5508,0.5617,0,agência,Norte,0.6057,3,1
904638,52.5,48358.89,12548.47,2.6,0.5885,0.5943,0,indicação,Sul,-0.2195,0,0
904649,34.3,,28644.06,9.9,0.1939,0.223,1,parceria_varejo,Sul,-0.3061,1,0
903474,54.9,85298.57,16915.16,16.3,0.0822,0.0768,1,indicação,Sul,0.395,2,0
902613,49.8,57478.92,24143.51,1.0,0.2091,0.1951,1,indicação,Sul,1.6428,0,0
904578,39.7,44719.82,17423.07,38.5,0.5443,0.5435,0,agência,Sudeste,-2.0546,4,0
903048,43.9,26325.79,11441.14,26.8,0.5882,0.6044,0,app,Sul,0.7398,4,0
900426,38.5,,11043.0,47.4,0.2044,0.2195,0,app,Sudeste,-0.7232,3,0
903235,54.0,62219.12,25648.05,3.1,0.1319,0.1309,0,agência,Sul,0.3035,1,0
905753,44.5,35143.35,14506.9,50.2,0.143,0.1478,0,parceria_varejo,Sul,-0.5758,4,0
903453,49.6,13194.27,3814.7,30.2,0.0624,0.0384,0,agência,Nordeste,-0.4478,4,0
903572,36.9,101469.09,35442.4,17.0,0.0819,0.0759,1,app,Sudeste,-1.1517,4,0
905820,36.3,29845.6,7647.33,19.1,0.5175,0.5268,0,agência,Nordeste,-1.6145,3,0
905698,36.6,39984.44,14307.36,19.6,0.4767,0.4749,0,agência,Norte,-0.01,1,0
903935,52.1,47502.97,10308.37,5.5,0.2792,0.2531,1,app,Nordeste,-2.3362,3,0
